order_id,order_date,customer_id,product_id,product_category,product_price,discount_percent,quantity,customer_country,traffic_source
384,2025-03-26,34531,7751,Fashion,621.85,25,5,USA,Organic
385,2024-05-18,45970,1794,Sports,646.7,25,3,UK,Direct
386,2025-06-14,17745,5153,Beauty,384.36,5,3,USA,Organic
387,2024-01-27,11423,7302,Sports,748.65,20,2,Australia,Organic
388,2023-05-15,22059,5666,Beauty,798.2,5,2,UAE,Email
389,2023-07-14,34721,2795,Sports,76.31,25,4,UK,Direct
390,2024-02-05,24251,4502,Accessories,36.86,20,3,Germany,Direct
391,2024-10-01,39495,7246,Fashion,428.07,0,2,USA,Social Media
392,2023-02-02,16647,6853,Sports,474.92,5,2,USA,Paid Ads
393,2024-11-18,44679,2194,Sports,36.57,15,5,USA,Email
394,2024-04-04,42359,6492,Home Decor,299.47,30,1,USA,Direct
395,2025-06-01,38277,4424,Electronics,552.08,25,4,UK,Email
396,2024-04-14,11339,1862,Footwear,285.85,25,1,Canada,Organic
397,2024-01-10,24764,5923,Electronics,285.35,10,4,India,Paid Ads
398,2023-01-22,16446,3520,Accessories,654.51,40,1,India,Organic
399,2025-01-19,26881,7135,Accessories,34.52,5,1,UAE,Social Media
400,2024-10-31,21140,3297,Fashion,687.07,25,3,UAE,Social Media
401,2023-02-07,18201,5080,Accessories,38.58,40,5,USA,Social Media
402,2023-08-18,34568,1574,Electronics,15.08,20,4,UAE,Email
403,2023-12-31,41330,6008,Fashion,333.49,40,3,UK,Organic
404,2024-07-16,12816,7904,Fashion,9.29,40,1,Germany,Organic
405,2024-03-13,43094,7238,Accessories,125.81,25,2,UK,Email
406,2025-02-14,38142,7755,Electronics,281.58,20,1,UAE,Social Media
407,2023-10-10,27266,6485,Accessories,282.1,15,5,USA,Social Media
408,2023-01-27,28055,2770,Sports,105.27,25,1,UAE,Organic
409,2023-08-14,47770,5112,Sports,603.45,10,1,UAE,Paid Ads
410,2023-10-04,35313,3953,Sports,410.47,0,2,India,Direct
411,2025-03-08,28558,7258,Sports,581.87,15,2,India,Email
412,2024-08-31,15235,5399,Electronics,335.1,15,5,India,Social Media
413,2023-10-11,43691,5501,Accessories,45.79,0,1,UK,Direct
414,2025-05-28,26161,7463,Fashion,735.68,40,5,USA,Social Media
415,2024-04-25,24547,6854,Beauty,112.16,40,1,UK,Paid Ads
416,2024-03-28,34496,5509,Fashion,118.59,40,2,UK,Email
417,2025-04-08,40908,7130,Fashion,238.0,0,5,Canada,Organic
418,2025-03-26,41652,4859,Beauty,428.22,10,3,UAE,Direct
419,2024-10-20,45592,6645,Home Decor,252.42,10,5,Australia,Organic
420,2024-05-30,19345,3318,Home Decor,511.91,10,3,Australia,Email
421,2024-06-30,12070,6884,Sports,440.04,30,3,Germany,Email
422,2023-07-11,33730,7442,Accessories,523.8,30,2,India,Paid Ads
423,2023-02-18,16544,5408,Electronics,79.15,30,4,UAE,Direct
424,2024-05-26,47368,5498,Home Decor,747.99,30,5,Germany,Paid Ads
425,2023-01-17,43688,6556,Footwear,307.05,10,4,Germany,Email
426,2023-06-21,48859,7439,Footwear,574.22,15,2,Germany,Organic
427,2023-08-08,32856,6214,Beauty,39.38,15,3,Germany,Organic
428,2023-06-07,27827,6348,Footwear,663.44,40,1,UK,Social Media
429,2024-04-21,22699,1918,Footwear,471.51,10,2,Germany,Organic
430,2023-02-15,45569,5459,Home Decor,31.59,10,3,Germany,Social Media
431,2024-01-08,28159,6113,Electronics,39.6,25,4,USA,Direct
432,2024-06-01,18220,3765,Footwear,263.84,25,1,Australia,Direct
433,2023-04-09,28676,7365,Home Decor,195.77,15,2,Germany,Paid Ads
434,2025-06-10,13703,4311,Accessories,781.53,25,2,Australia,Paid Ads
435,2025-01-14,41657,5295,Fashion,449.68,15,3,UAE,Organic
436,2023-02-06,43593,5075,Fashion,270.97,0,5,Canada,Social Media
437,2023-10-07,26011,3590,Fashion,606.59,5,4,Germany,Organic
438,2023-12-15,39755,6391,Fashion,447.51,20,4,Canada,Organic
439,2024-05-11,34714,3101,Fashion,325.59,5,4,Australia,Direct
440,2023-10-29,30836,5966,Sports,85.66,40,1,UAE,Direct
441,2023-06-30,27546,6527,Sports,63.54,10,3,Germany,Email
442,2024-08-29,46207,5628,Sports,88.55,25,1,USA,Email
443,2023-04-09,45301,1327,Beauty,239.25,5,2,USA,Direct
444,2024-11-30,48380,1549,Accessories,750.79,15,1,Australia,Organic
445,2023-04-26,19551,5421,Beauty,263.11,15,1,Canada,Paid Ads
446,2023-07-10,40306,4213,Sports,68.75,5,2,Germany,Direct
447,2023-09-10,28609,1630,Home Decor,583.88,20,5,India,Organic
448,2023-06-10,37136,6789,Electronics,640.24,10,5,USA,Social Media
449,2023-09-13,13672,5557,Fashion,246.1,15,3,Australia,Organic
450,2023-11-19,12160,5358,Accessories,608.51,30,3,Germany,Organic
451,2023-05-08,35715,7403,Accessories,96.65,40,1,Canada,Social Media
452,2023-01-18,11797,6496,Home Decor,521.16,0,3,USA,Paid Ads
453,2025-03-03,38712,2816,Sports,518.73,20,1,Germany,Paid Ads
454,2025-01-04,21171,7040,Electronics,472.28,10,3,USA,Direct
455,2024-07-19,35766,2426,Sports,125.44,20,3,UAE,Direct
456,2024-07-23,44012,4242,Sports,412.77,20,3,UK,Email
457,2023-11-19,33453,3397,Footwear,211.55,25,2,Australia,Email
458,2025-05-21,17893,6916,Accessories,297.03,5,1,UAE,Social Media
459,2024-11-16,30792,5578,Accessories,693.17,10,2,UK,Paid Ads
460,2025-03-02,11930,5768,Accessories,197.47,40,5,UK,Social Media
461,2024-09-17,25705,6927,Beauty,202.1,15,2,Canada,Organic
462,2023-10-15,28902,6629,Accessories,352.28,20,1,UAE,Social Media
463,2025-05-03,10047,5566,Home Decor,201.94,40,3,Canada,Social Media
464,2024-10-24,10133,5413,Fashion,504.6,15,2,Germany,Social Media
465,2024-09-30,32059,2727,Footwear,396.02,15,5,Canada,Email
466,2023-06-04,21238,1100,Home Decor,622.18,10,2,UK,Direct
467,2024-05-04,45132,7774,Beauty,666.08,40,2,Australia,Direct
468,2024-01-21,46277,5393,Accessories,431.87,20,3,Canada,Paid Ads
469,2025-02-23,38082,6939,Sports,332.72,30,5,Germany,Paid Ads
470,2023-04-14,32368,5445,Beauty,486.84,20,1,Canada,Social Media
471,2024-01-28,45239,7991,Footwear,415.84,30,5,UAE,Email
472,2025-03-21,12434,3174,Accessories,299.26,5,5,Canada,Email
473,2023-09-03,14335,1800,Sports,349.08,25,4,USA,Email
474,2023-06-25,26023,5442,Footwear,676.45,20,1,Australia,Organic
475,2023-02-08,29906,4465,Beauty,515.2,5,4,India,Paid Ads
476,2024-04-21,28689,1062,Home Decor,513.78,30,4,Germany,Direct
477,2024-11-12,31671,5093,Fashion,575.01,40,3,Australia,Paid Ads
478,2025-01-28,36386,2491,Electronics,795.89,15,5,Australia,Organic
479,2024-06-21,32065,5238,Sports,415.91,0,5,Germany,Email
480,2025-05-16,17443,6861,Sports,491.03,10,3,India,Paid Ads
481,2025-03-28,25665,2294,Sports,380.45,5,3,Canada,Paid Ads
482,2024-02-12,31233,7974,Fashion,278.7,40,1,Australia,Organic
483,2024-06-08,46968,1942,Beauty,550.0,10,2,India,Email
484,2025-04-07,33481,5496,Home Decor,554.77,40,2,UK,Social Media
485,2024-05-20,15022,2277,Footwear,467.51,5,4,Canada,Organic
486,2025-04-04,19145,4376,Footwear,65.95,0,5,Canada,Social Media
487,2023-02-05,44441,7644,Accessories,16.51,15,2,USA,Direct
488,2024-11-15,32954,6899,Fashion,648.45,10,2,India,Paid Ads
489,2023-01-20,41336,4293,Sports,91.99,10,4,India,Direct
490,2023-11-17,45817,4737,Footwear,310.12,5,4,Canada,Paid Ads
491,2025-02-14,49051,5216,Footwear,185.72,5,1,India,Paid Ads
492,2024-05-26,36685,2903,Accessories,648.6,25,2,USA,Organic
493,2024-02-04,30631,3392,Home Decor,126.5,25,2,USA,Social Media
494,2024-10-15,16574,2452,Electronics,341.25,40,1,Canada,Email
495,2025-06-01,42381,6072,Fashion,741.83,40,5,Canada,Email
496,2024-04-15,36039,1437,Electronics,754.42,5,4,UK,Email
497,2023-05-23,15331,4066,Footwear,452.81,40,5,Canada,Direct
498,2023-04-02,40412,6696,Beauty,572.81,30,5,UK,Direct
499,2023-12-20,28321,2009,Accessories,43.93,5,5,UAE,Organic
500,2025-04-13,34757,4134,Footwear,116.54,20,4,UAE,Paid Ads
501,2025-03-10,27458,7681,Fashion,117.93,30,3,India,Social Media
502,2024-12-27,24058,4778,Fashion,660.51,0,5,Australia,Social Media
503,2025-05-03,45341,2268,Footwear,646.5,15,3,UAE,Organic
504,2023-02-20,45165,5154,Beauty,348.07,15,3,Canada,Direct
505,2024-10-26,10418,2657,Accessories,447.04,15,3,Germany,Organic
506,2024-11-28,27023,5394,Home Decor,305.48,40,2,UAE,Organic
507,2024-07-28,47357,2143,Electronics,414.98,20,1,India,Social Media
508,2023-07-09,26742,3186,Sports,27.73,25,3,India,Paid Ads
509,2023-05-05,28187,7574,Beauty,461.44,25,2,Germany,Email
510,2023-05-30,47972,1923,Fashion,449.34,15,3,UAE,Paid Ads
511,2023-11-10,14439,4867,Fashion,302.22,15,3,UK,Paid Ads
512,2024-07-23,36794,5317,Footwear,644.38,40,3,Australia,Paid Ads
513,2023-12-08,19905,1418,Beauty,491.98,10,3,UAE,Direct
514,2023-11-01,10865,3438,Accessories,375.41,20,1,USA,Organic
515,2024-11-22,36643,6216,Fashion,293.19,10,5,USA,Email
516,2024-11-12,36926,4055,Footwear,226.38,5,4,Germany,Email
517,2025-04-17,41046,4610,Beauty,641.06,30,3,India,Social Media
518,2025-02-21,14671,1092,Accessories,469.98,40,3,UAE,Paid Ads
519,2023-02-23,34871,3970,Fashion,141.42,30,2,UK,Direct
520,2024-03-19,11426,2897,Sports,170.46,0,5,India,Paid Ads
521,2024-09-04,38085,2118,Fashion,493.2,40,2,Canada,Direct
522,2023-09-21,37392,7318,Fashion,98.9,15,1,Germany,Direct
523,2023-02-22,48262,5740,Footwear,527.99,40,4,Canada,Email
524,2024-07-25,21057,7692,Sports,799.81,25,1,Canada,Social Media
525,2024-09-11,43460,4092,Fashion,794.17,5,4,USA,Social Media
526,2023-01-05,39171,6465,Footwear,762.52,0,4,UK,Email
527,2023-04-13,26236,3677,Fashion,143.28,25,3,India,Social Media
528,2023-07-15,43835,6354,Sports,326.43,5,1,Australia,Email
529,2025-02-12,11132,6188,Footwear,514.83,5,4,Australia,Email
530,2025-05-26,17612,3144,Home Decor,517.21,25,2,India,Direct
531,2025-06-02,41824,4881,Electronics,240.51,40,1,Canada,Social Media
532,2023-12-16,19433,2342,Fashion,8.34,15,4,Australia,Paid Ads
533,2023-02-16,40868,4585,Fashion,259.54,20,3,Germany,Email
534,2025-05-16,10946,5438,Electronics,585.24,5,4,USA,Organic
535,2025-04-02,11615,3175,Sports,344.01,40,3,UK,Social Media
536,2025-03-30,22851,6298,Accessories,631.1,40,1,USA,Direct
537,2024-10-17,18254,3466,Fashion,796.65,40,5,UK,Direct
538,2023-09-26,32099,1393,Fashion,413.71,0,5,Canada,Direct
539,2024-01-05,43161,6728,Footwear,440.87,10,3,Australia,Direct
540,2024-09-27,42598,4871,Electronics,740.5,20,4,UK,Direct
541,2023-04-16,36102,3281,Accessories,699.95,20,5,Germany,Paid Ads
542,2024-10-31,33918,5132,Electronics,81.49,15,5,UK,Paid Ads
543,2024-10-20,19693,7614,Accessories,173.56,25,1,USA,Organic
544,2024-10-18,48970,7080,Accessories,74.65,0,3,Australia,Direct
545,2023-04-30,25154,3576,Fashion,62.01,30,1,India,Organic
546,2025-04-10,10388,1365,Accessories,490.77,0,5,Germany,Social Media
547,2025-02-25,46265,7691,Sports,52.37,0,3,Germany,Social Media
548,2024-08-26,23901,5250,Footwear,430.98,10,1,UK,Email
549,2023-02-27,39307,1047,Electronics,597.02,20,5,USA,Organic
550,2023-12-12,17669,7310,Electronics,371.23,40,4,USA,Organic
551,2025-01-10,45339,7080,Electronics,660.58,10,4,India,Email
552,2024-04-18,33092,7565,Footwear,706.91,30,2,Germany,Paid Ads
553,2023-04-27,41924,1909,Fashion,25.6,5,3,Germany,Organic
554,2025-04-09,36560,2475,Accessories,95.16,30,4,Germany,Email
555,2025-03-01,36857,3015,Beauty,729.27,30,3,India,Direct
556,2023-05-07,31014,6588,Footwear,526.31,25,1,Australia,Social Media
557,2024-01-28,44198,6930,Electronics,609.45,20,1,Germany,Email
558,2024-10-02,24309,2649,Electronics,433.36,30,2,USA,Paid Ads
559,2023-02-27,39925,2409,Fashion,407.65,10,2,USA,Email
560,2024-09-25,26176,3937,Fashion,290.49,20,2,India,Social Media
561,2024-05-27,31375,4160,Accessories,688.83,20,5,UAE,Social Media
562,2025-01-20,15067,1421,Sports,626.09,10,4,Germany,Social Media
563,2025-03-12,42143,5794,Home Decor,141.9,15,4,India,Email
564,2023-04-06,28422,3735,Accessories,152.05,10,1,UK,Paid Ads
565,2024-09-29,30517,3381,Sports,193.05,5,2,UAE,Social Media
566,2023-04-28,38514,3219,Home Decor,798.95,30,4,Germany,Organic
567,2024-07-13,12215,6650,Beauty,438.43,20,2,UK,Paid Ads
568,2024-08-23,29740,6003,Fashion,410.3,0,2,Germany,Social Media
569,2024-05-02,26486,3107,Beauty,646.62,30,4,Germany,Email
570,2023-08-25,34720,6790,Sports,291.04,0,1,India,Direct
571,2025-06-03,18946,7689,Accessories,353.63,25,3,Australia,Social Media
572,2025-06-15,22249,7824,Fashion,382.59,5,3,UK,Paid Ads
573,2023-09-29,33187,6014,Beauty,502.35,20,3,UAE,Organic
574,2023-07-08,49064,3504,Beauty,100.95,0,2,UK,Organic
575,2024-12-04,16462,6903,Beauty,183.84,15,3,India,Email
576,2024-03-22,21901,5823,Footwear,556.02,5,3,UAE,Organic
577,2024-08-03,10082,6348,Beauty,49.9,20,2,UK,Direct
578,2025-02-28,34347,1286,Accessories,416.46,5,1,UK,Email
579,2025-05-10,15752,2974,Fashion,626.37,30,4,UAE,Paid Ads
580,2023-09-04,38270,4423,Electronics,66.74,5,5,UAE,Paid Ads
581,2023-03-17,48990,2908,Electronics,755.76,10,4,UAE,Email
582,2023-06-03,13668,6289,Home Decor,211.06,15,4,UK,Email
583,2024-10-17,30630,4350,Sports,285.19,30,4,Canada,Social Media
584,2024-03-10,20995,2701,Sports,289.02,15,1,Canada,Organic
585,2023-03-27,44830,3915,Electronics,227.49,0,3,UK,Direct
586,2024-11-27,38772,6471,Fashion,495.23,15,4,Canada,Paid Ads
587,2023-10-12,45166,4583,Sports,585.21,0,4,Canada,Organic
588,2023-08-08,21196,6014,Footwear,529.99,25,1,India,Paid Ads
589,2023-03-10,28714,4317,Home Decor,469.69,15,1,UAE,Social Media
590,2023-02-16,40368,5438,Home Decor,269.5,40,3,Germany,Direct
591,2023-04-04,38836,6369,Sports,132.41,5,4,India,Direct
592,2025-01-19,26811,2406,Accessories,202.44,5,5,UK,Direct
593,2024-03-28,31761,1509,Fashion,131.08,10,4,UK,Direct
594,2023-07-23,37066,7632,Footwear,120.11,20,5,Germany,Social Media
595,2023-08-06,44884,1921,Footwear,129.13,15,4,USA,Direct
596,2024-04-18,15441,6378,Fashion,391.22,40,5,India,Direct
597,2024-03-07,35961,4072,Fashion,606.65,30,1,Germany,Organic
598,2023-12-07,20146,2996,Electronics,504.92,0,2,USA,Email
599,2024-07-04,43357,7362,Sports,795.1,20,5,Germany,Direct
600,2024-09-03,43266,2457,Fashion,373.82,15,1,USA,Email
601,2023-10-16,26313,3586,Beauty,135.84,30,1,UAE,Direct
602,2023-09-11,37398,5395,Accessories,117.24,15,4,UK,Organic
603,2025-01-03,19324,7485,Beauty,22.39,0,5,Germany,Social Media
604,2023-12-23,17432,1714,Home Decor,487.39,15,5,India,Direct
605,2023-01-23,48724,4726,Beauty,29.82,0,5,USA,Social Media
606,2025-01-31,30867,2117,Home Decor,729.87,25,4,Germany,Organic
607,2024-06-05,44359,6329,Electronics,628.95,20,1,Canada,Paid Ads
608,2025-01-27,14407,5139,Electronics,739.87,30,4,India,Organic
609,2025-04-16,40971,1471,Accessories,422.89,10,3,Australia,Organic
610,2023-04-10,46492,2375,Accessories,528.27,40,2,UK,Organic
611,2025-03-12,36291,3261,Beauty,89.1,25,3,Australia,Direct
612,2023-06-29,22369,4268,Sports,36.77,20,2,Canada,Direct
613,2023-08-11,40291,5420,Fashion,744.67,30,3,USA,Email
614,2025-01-31,27152,2685,Fashion,102.81,10,2,Germany,Organic
615,2024-10-20,10138,1880,Sports,110.21,0,5,Australia,Email
616,2024-03-17,12525,5018,Home Decor,556.04,40,5,USA,Email
617,2024-08-30,19637,7310,Home Decor,366.27,0,4,Germany,Social Media
618,2025-02-07,44377,6525,Home Decor,655.71,40,2,India,Email
619,2023-11-21,24533,6510,Fashion,290.8,15,1,USA,Email
620,2024-05-30,31827,5657,Footwear,165.85,25,3,Canada,Direct
621,2023-01-16,32368,2276,Beauty,443.24,10,1,UK,Paid Ads
622,2025-03-02,35736,7069,Sports,588.41,0,3,India,Direct
623,2023-12-02,27753,3772,Footwear,148.2,40,2,UAE,Direct
624,2025-01-28,40706,7114,Electronics,738.26,30,2,Australia,Direct
625,2023-09-15,13571,4913,Electronics,158.96,20,5,Canada,Social Media
626,2024-05-11,36798,7769,Fashion,764.18,0,4,UAE,Organic
627,2025-06-14,43256,7795,Footwear,120.37,15,5,Canada,Direct
628,2023-06-09,46308,4005,Fashion,107.2,15,3,USA,Social Media
629,2024-04-19,21059,4428,Accessories,152.55,40,5,India,Social Media
630,2025-05-01,37003,1726,Fashion,300.1,20,5,Canada,Email
631,2024-10-25,36453,1716,Footwear,392.24,15,1,Canada,Direct
632,2024-11-20,40624,6698,Sports,500.41,30,5,Germany,Social Media
633,2024-11-05,19056,7085,Accessories,249.71,5,1,Australia,Paid Ads
634,2024-01-15,28564,2629,Sports,390.45,10,2,Germany,Email
635,2024-06-28,21220,4624,Sports,116.83,20,5,Canada,Paid Ads
636,2024-11-21,21290,7850,Sports,498.73,40,3,India,Direct
637,2024-03-02,30018,1385,Footwear,762.87,40,1,UK,Email
638,2024-09-04,26619,2848,Sports,312.29,30,3,USA,Direct
639,2023-09-25,26031,2338,Home Decor,456.22,10,3,Australia,Organic
640,2025-04-14,43756,7045,Electronics,624.99,40,3,USA,Social Media
641,2024-07-30,27766,1188,Beauty,673.28,30,2,India,Organic
642,2024-02-21,19006,5955,Home Decor,382.77,20,1,Australia,Paid Ads
643,2023-06-17,23582,2268,Electronics,734.52,40,5,USA,Paid Ads
644,2025-04-21,36265,4760,Electronics,532.37,15,4,Australia,Paid Ads
645,2023-02-12,25908,1688,Home Decor,297.12,5,1,Canada,Social Media
646,2024-07-09,15629,3791,Footwear,558.48,5,4,Australia,Direct
647,2023-10-12,28870,3017,Accessories,686.43,0,5,Canada,Email
648,2024-02-01,28049,3910,Beauty,543.07,0,3,India,Social Media
649,2023-01-12,20827,1144,Sports,564.67,10,4,Canada,Direct
650,2024-08-29,13986,7856,Footwear,339.13,40,2,UAE,Organic
651,2023-10-29,11823,1531,Sports,728.68,0,5,Australia,Paid Ads
652,2025-06-16,31720,2356,Home Decor,160.0,40,2,UAE,Paid Ads
653,2023-09-10,30472,3010,Electronics,663.13,20,1,UAE,Direct
654,2024-05-13,10610,6091,Home Decor,500.55,10,4,USA,Organic
655,2025-01-23,35911,3171,Footwear,254.11,20,4,UAE,Email
656,2023-02-04,46636,6891,Fashion,333.29,15,2,Canada,Organic
657,2024-12-27,30709,2626,Accessories,516.54,0,1,UK,Social Media
658,2025-04-28,21884,7215,Electronics,355.87,20,1,USA,Paid Ads
659,2023-03-31,30819,1447,Footwear,321.83,5,1,Germany,Direct
660,2025-02-14,47713,3696,Home Decor,146.73,15,2,Germany,Organic
661,2024-08-27,31556,1724,Sports,757.51,30,4,UAE,Direct
662,2024-08-24,23222,1802,Footwear,525.2,0,5,USA,Social Media
663,2024-02-22,31067,7524,Home Decor,748.68,15,3,Australia,Organic
664,2023-04-25,21018,1155,Home Decor,345.92,30,4,Canada,Social Media
665,2024-09-08,46599,7810,Electronics,750.13,25,1,Australia,Social Media
666,2023-07-15,12379,7321,Fashion,390.97,10,3,Germany,Paid Ads
667,2025-04-05,32489,6804,Accessories,607.57,5,1,India,Email
668,2024-05-15,22394,6601,Accessories,302.4,20,5,USA,Organic
669,2024-09-17,24417,1269,Home Decor,718.58,0,4,UK,Direct
670,2024-05-07,37849,4612,Fashion,427.07,20,1,India,Direct
671,2023-03-16,45207,7253,Footwear,161.33,15,1,Canada,Email
672,2024-02-17,34290,1315,Accessories,352.73,25,1,Canada,Email
673,2024-01-11,25115,6276,Footwear,207.41,40,2,UK,Social Media
674,2024-02-24,42752,5152,Home Decor,589.51,15,4,India,Social Media
675,2024-12-29,34241,5341,Home Decor,46.51,10,1,India,Direct
676,2023-10-04,48197,7008,Accessories,173.5,5,3,USA,Direct
677,2025-01-30,34443,1828,Fashion,226.12,20,4,Australia,Email
678,2024-11-06,46533,5308,Electronics,742.35,15,3,USA,Paid Ads
679,2024-01-29,22361,4771,Sports,234.22,20,5,USA,Social Media
680,2025-05-18,34296,5208,Footwear,329.43,20,3,India,Organic
681,2024-04-01,18845,1321,Sports,794.81,30,2,UAE,Organic
682,2023-07-11,23747,6170,Fashion,706.92,5,3,UK,Organic
683,2025-01-08,27557,1521,Sports,667.87,15,5,Germany,Paid Ads
684,2024-11-19,11667,3903,Home Decor,122.73,0,1,Canada,Direct
685,2023-04-09,41034,4674,Accessories,214.88,40,3,UK,Email
686,2024-07-01,24143,1050,Footwear,65.71,20,4,Australia,Paid Ads
687,2023-04-06,13321,3290,Sports,512.15,25,2,Canada,Social Media
688,2024-10-25,35057,1351,Accessories,534.66,5,3,UAE,Organic
689,2024-10-24,37879,5588,Sports,791.83,10,2,Australia,Email
690,2023-07-09,14126,4030,Home Decor,410.95,40,5,USA,Email
691,2025-01-05,29177,3735,Electronics,138.54,15,3,India,Social Media
692,2023-02-06,19299,5152,Beauty,66.48,15,2,India,Organic
693,2025-02-18,16185,3483,Home Decor,121.19,10,5,UK,Social Media
694,2024-01-04,44388,3283,Home Decor,339.91,20,5,USA,Paid Ads
695,2024-11-25,39667,4811,Sports,527.34,10,3,India,Email
696,2024-06-08,18457,3360,Beauty,314.95,10,5,Germany,Email
697,2023-10-06,25942,3900,Beauty,515.62,20,5,UAE,Email
698,2023-08-05,12123,1853,Electronics,217.0,40,1,UK,Paid Ads
699,2025-05-16,27894,5822,Accessories,94.87,0,3,UK,Email
700,2025-05-22,46620,3933,Sports,208.02,20,5,UAE,Email
701,2025-03-08,40604,4083,Footwear,198.49,0,1,USA,Social Media
702,2023-09-30,46190,5556,Sports,117.33,30,2,UK,Paid Ads
703,2025-05-30,18431,7945,Beauty,269.37,10,3,Australia,Organic
704,2023-03-03,45775,6592,Accessories,571.39,25,5,UAE,Direct
705,2024-08-18,42338,3497,Footwear,306.02,40,1,Canada,Email
706,2025-05-29,36580,5520,Accessories,648.52,0,2,UAE,Paid Ads
707,2024-12-29,41583,7652,Beauty,642.21,10,3,India,Organic
708,2023-12-08,23913,5789,Electronics,623.49,30,3,USA,Paid Ads
709,2024-02-01,39565,4959,Accessories,525.72,5,4,India,Email
710,2024-11-29,24860,7494,Sports,496.13,5,4,Canada,Paid Ads
711,2023-01-19,42924,5497,Electronics,118.33,5,5,India,Paid Ads
712,2023-06-26,49110,1975,Home Decor,198.26,5,2,Australia,Organic
713,2024-09-03,39695,3509,Electronics,351.75,40,5,Australia,Direct
714,2024-01-31,17598,6984,Home Decor,347.84,15,2,India,Paid Ads
715,2024-03-20,47529,2798,Fashion,488.83,20,3,India,Social Media
716,2023-08-21,42453,2957,Electronics,191.33,10,2,Australia,Direct
717,2023-03-17,20975,3835,Sports,210.24,5,1,Canada,Paid Ads
718,2023-09-22,30554,1899,Accessories,107.8,30,4,India,Paid Ads
719,2024-03-30,41444,1010,Sports,585.8,20,2,Australia,Paid Ads
720,2025-03-06,38434,5869,Beauty,603.58,20,1,USA,Social Media
721,2024-12-18,28798,1241,Footwear,757.53,5,2,UAE,Paid Ads
722,2025-01-04,21441,3694,Footwear,57.12,0,5,Germany,Paid Ads
723,2024-01-19,12155,3077,Fashion,279.42,25,2,Australia,Email
724,2024-07-17,30141,1539,Beauty,415.78,40,2,Canada,Paid Ads
725,2025-04-30,42860,3405,Beauty,733.46,30,3,Australia,Paid Ads
726,2024-05-20,22468,2762,Sports,179.86,5,5,UK,Paid Ads
727,2024-01-02,44911,4639,Electronics,680.19,0,3,Germany,Social Media
728,2023-05-24,34807,2152,Home Decor,734.33,15,2,Canada,Organic
729,2025-06-03,27986,3391,Accessories,616.52,5,4,UAE,Organic
730,2023-03-10,45719,4387,Fashion,83.25,15,4,India,Email
731,2023-04-09,20258,1431,Accessories,692.53,10,4,USA,Social Media
